loan_id,application_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_start_date,loan_end_date,loan_status
9338,5545,4586,107,Auto,1096100,8.26,36,2023-03-24,2026-03-08,Default
9339,5546,5433,104,Business,501700,11.23,240,2024-05-07,2044-01-23,Active
9340,5547,5471,143,Education,138000,7.2,12,2023-02-17,2024-02-12,Active
9341,5548,2119,111,Home,510200,7.88,48,2024-06-30,2028-06-09,Closed
9342,5555,1225,133,Education,168700,9.71,60,2023-01-09,2027-12-14,Active
9343,5557,1408,135,Home,527400,9.03,240,2025-08-03,2045-04-20,Active
9344,5559,5805,128,Auto,400000,10.07,60,2024-12-25,2029-11-29,Active
9345,5561,2193,118,Education,1695400,13.42,60,2023-04-29,2028-04-02,Active
9346,5562,3867,106,Home,579000,8.85,84,2023-07-23,2030-06-16,Closed
9347,5564,2423,123,Personal,873000,12.32,60,2023-06-13,2028-05-17,Active
9348,5565,5280,134,Business,647400,14.49,12,2025-05-04,2026-04-29,Active
9349,5566,4274,116,Business,189800,9.59,120,2023-02-25,2033-01-03,Closed
9350,5567,5717,123,Auto,383300,7.42,12,2023-11-26,2024-11-20,Active
9351,5569,3050,135,Auto,46200,12.37,12,2023-10-01,2024-09-25,Active
9352,5570,3043,106,Auto,483400,13.09,12,2024-09-07,2025-09-02,Active
9353,5573,2194,124,Business,174300,11.05,180,2024-12-20,2039-10-03,Active
9354,5574,3819,115,Personal,590200,10.64,48,2025-04-29,2029-04-08,Closed
9355,5577,5178,150,Business,601500,13.34,60,2025-11-08,2030-10-13,Closed
9356,5578,2317,109,Home,117400,10.54,60,2024-01-07,2028-12-11,Closed
9357,5580,1879,146,Business,872400,7.04,24,2024-07-30,2026-07-20,Active
9358,5583,1595,108,Home,121800,14.56,24,2023-02-24,2025-02-13,Closed
9359,5584,3076,133,Business,170700,9.15,36,2025-04-26,2028-04-10,Closed
9360,5585,5281,126,Personal,493100,12.17,48,2023-09-18,2027-08-28,Closed
9361,5586,1668,117,Education,360100,11.72,84,2023-05-28,2030-04-21,Active
9362,5588,1217,131,Personal,278000,11.36,120,2023-09-03,2033-07-12,Closed
9363,5589,5704,111,Auto,2633200,9.09,36,2023-07-25,2026-07-09,Closed
9364,5591,5791,126,Education,1140800,13.29,36,2025-10-26,2028-10-10,Active
9365,5593,5568,104,Business,242900,9.09,120,2024-12-14,2034-10-23,Default
9366,5594,2362,108,Auto,1741300,14.98,12,2023-06-20,2024-06-14,Active
9367,5595,5481,124,Education,2313300,11.76,12,2024-02-27,2025-02-21,Default
9368,5599,4982,123,Business,1597400,13.55,48,2023-08-02,2027-07-12,Closed
9369,5602,5739,114,Personal,969900,13.33,12,2025-06-04,2026-05-30,Closed
9370,5605,5709,139,Education,1080800,15.23,180,2023-09-01,2038-06-14,Closed
9371,5607,1700,143,Education,1122700,11.52,84,2024-01-05,2030-11-29,Default
9372,5608,4318,119,Home,578700,7.47,84,2024-04-06,2031-03-01,Active
9373,5609,1353,102,Business,1000400,7.75,60,2024-03-12,2029-02-14,Closed
9374,5610,2842,104,Personal,401600,10.04,240,2023-10-14,2043-07-01,Closed
9375,5615,3470,144,Home,542500,10.06,240,2023-04-14,2042-12-30,Closed
9376,5617,1862,149,Home,430500,8.85,36,2024-07-25,2027-07-10,Default
9377,5618,1086,111,Auto,1355300,14.87,36,2025-07-01,2028-06-15,Active
9378,5621,5274,132,Business,1836000,11.02,120,2024-02-07,2033-12-16,Closed
9379,5622,2862,119,Auto,700700,14.67,36,2024-12-24,2027-12-09,Active
9380,5623,4165,125,Home,689200,7.47,84,2024-05-14,2031-04-08,Active
9381,5624,4782,150,Personal,603500,9.96,180,2025-11-08,2040-08-21,Active
9382,5625,2250,150,Home,264800,10.06,60,2024-04-07,2029-03-12,Default
9383,5626,5563,133,Education,2312900,7.32,240,2023-11-12,2043-07-30,Active
9384,5630,5985,113,Personal,1683800,12.5,60,2023-07-02,2028-06-05,Active
9385,5631,5076,141,Home,425300,8.21,12,2025-10-05,2026-09-30,Active
9386,5632,3139,103,Auto,1844900,9.95,120,2024-03-02,2034-01-09,Closed
9387,5637,5031,115,Home,988900,15.34,240,2025-10-14,2045-07-01,Closed
9388,5639,2897,130,Personal,1131400,14.91,60,2025-11-30,2030-11-04,Closed
9389,5640,3781,136,Auto,390100,9.22,180,2024-07-11,2039-04-24,Active
9390,5641,4206,111,Personal,394700,9.68,12,2023-03-09,2024-03-03,Active
9391,5642,1816,104,Personal,2173500,11.59,240,2025-05-23,2045-02-07,Closed
9392,5643,2551,142,Education,2811700,9.43,12,2023-05-14,2024-05-08,Active
9393,5646,4672,143,Personal,649000,13.17,60,2024-07-04,2029-06-08,Default
9394,5647,3210,128,Personal,1350400,11.82,48,2024-09-06,2028-08-16,Closed
9395,5648,4070,139,Auto,448800,11.02,36,2025-02-22,2028-02-07,Active
9396,5650,1024,149,Business,190600,15.14,180,2023-03-22,2038-01-02,Active
9397,5652,4497,130,Home,144700,8.85,120,2024-06-15,2034-04-24,Closed
9398,5653,3677,148,Auto,372200,14.3,180,2024-04-02,2039-01-14,Closed
9399,5654,4948,102,Home,382600,13.18,120,2024-02-04,2033-12-13,Active
9400,5655,5395,148,Personal,848000,8.71,24,2024-08-01,2026-07-22,Active
9401,5656,4079,114,Personal,1184700,8.57,240,2023-11-26,2043-08-13,Active
9402,5659,3118,119,Home,181000,11.91,60,2025-08-06,2030-07-11,Closed
9403,5660,3276,131,Home,1115400,7.68,24,2025-06-09,2027-05-30,Closed
9404,5661,1197,133,Personal,1947600,11.09,48,2023-12-08,2027-11-17,Closed
9405,5662,2538,110,Education,155200,9.87,24,2024-12-06,2026-11-26,Active
9406,5667,1817,104,Home,971200,14.23,120,2025-06-26,2035-05-05,Default
9407,5669,4539,140,Personal,361200,12.07,48,2025-08-15,2029-07-25,Closed
9408,5672,4388,136,Auto,232200,12.44,84,2024-11-23,2031-10-18,Default
9409,5673,5735,129,Personal,974100,9.78,48,2024-02-02,2028-01-12,Active
9410,5675,3390,142,Auto,514000,8.84,60,2024-07-24,2029-06-28,Closed
9411,5676,3203,149,Business,307900,11.56,24,2025-05-22,2027-05-12,Active
9412,5679,2883,113,Personal,328900,15.03,84,2025-12-24,2032-11-17,Default
9413,5680,3176,116,Personal,804900,12.06,36,2023-09-26,2026-09-10,Active
9414,5681,2403,146,Personal,1634400,7.16,24,2025-08-29,2027-08-19,Default
9415,5682,2988,131,Education,398200,15.19,60,2025-01-12,2029-12-17,Active
9416,5683,1096,138,Auto,616500,14.09,48,2024-01-12,2027-12-22,Active
9417,5685,3661,133,Personal,528100,14.51,240,2024-12-01,2044-08-18,Active
9418,5686,2142,149,Home,1096200,10.85,48,2023-12-21,2027-11-30,Default
9419,5688,4189,111,Home,410800,14.62,12,2025-05-07,2026-05-02,Active
9420,5689,4420,126,Home,366900,9.2,120,2026-01-11,2035-11-20,Closed
9421,5690,5320,104,Home,623200,13.81,12,2024-09-06,2025-09-01,Active
9422,5691,3296,134,Auto,431300,12.21,60,2025-10-22,2030-09-26,Closed
9423,5692,5019,138,Personal,261200,15.1,60,2025-04-14,2030-03-19,Active
9424,5696,1742,147,Business,158300,9.52,84,2025-05-20,2032-04-13,Default
9425,5697,2577,137,Personal,3285800,8.05,36,2023-07-14,2026-06-28,Closed
9426,5700,2788,108,Personal,598900,13.09,84,2024-10-30,2031-09-24,Closed
9427,5701,4097,143,Home,565500,15.38,180,2023-08-21,2038-06-03,Closed
9428,5702,1138,150,Education,264100,8.24,36,2023-07-21,2026-07-05,Active
9429,5703,3057,139,Business,1571300,7.86,36,2026-01-05,2028-12-20,Closed
9430,5707,5267,130,Home,307900,10.66,24,2023-11-03,2025-10-23,Active
9431,5709,5608,120,Home,813300,13.12,240,2024-10-23,2044-07-10,Closed
9432,5710,2920,116,Home,229300,12.07,48,2023-06-27,2027-06-06,Closed
9433,5711,5016,115,Personal,303500,14.99,84,2025-02-02,2031-12-28,Active
9434,5712,5471,104,Auto,851400,13.88,12,2023-09-23,2024-09-17,Closed
9435,5713,2896,136,Business,148500,11.87,60,2023-07-16,2028-06-19,Default
9436,5714,1204,127,Education,646800,10.07,60,2024-08-02,2029-07-07,Closed
9437,5716,1657,136,Business,131000,14.1,48,2024-09-15,2028-08-25,Default
9438,5717,2049,134,Personal,1149300,11.15,84,2025-06-20,2032-05-14,Default
9439,5718,4463,119,Personal,2839900,14.44,120,2025-03-21,2035-01-28,Active
9440,5719,4127,140,Home,381500,12.1,24,2025-06-19,2027-06-09,Active
9441,5720,4025,146,Business,338700,13.01,240,2024-11-07,2044-07-25,Closed
9442,5721,4616,148,Personal,682600,7.4,36,2024-07-28,2027-07-13,Default
9443,5724,1072,121,Home,845400,15.42,60,2024-01-08,2028-12-12,Default
9444,5728,5123,142,Auto,569800,13.41,180,2025-11-01,2040-08-14,Active
9445,5729,5180,121,Home,391600,11.95,36,2023-07-26,2026-07-10,Closed
9446,5730,3596,125,Business,635900,11.52,12,2023-06-22,2024-06-16,Closed
9447,5731,1074,117,Home,460200,12.1,240,2023-11-29,2043-08-16,Default
9448,5732,5586,118,Personal,258600,7.39,180,2023-03-02,2037-12-13,Active
9449,5733,4527,140,Auto,2023500,10.1,240,2025-04-03,2044-12-19,Closed
9450,5734,4320,143,Personal,124000,7.76,48,2025-12-07,2029-11-16,Closed
9451,5736,4639,127,Education,1094200,8.49,120,2025-08-09,2035-06-18,Closed
9452,5737,2360,104,Business,856000,9.83,240,2025-11-04,2045-07-22,Active
9453,5738,2278,131,Personal,489300,12.72,36,2024-01-06,2026-12-21,Active
9454,5740,5699,119,Home,278000,14.91,12,2024-11-01,2025-10-27,Closed
9455,5742,5928,117,Personal,162200,15.39,240,2023-05-26,2043-02-10,Default
9456,5744,1603,134,Auto,751400,13.38,60,2023-02-11,2028-01-16,Active
9457,5745,5889,135,Home,802900,9.28,12,2024-01-13,2025-01-07,Closed
9458,5746,2896,117,Personal,346200,9.74,120,2025-10-16,2035-08-25,Closed
9459,5751,2933,120,Home,368100,9.61,180,2023-04-16,2038-01-27,Active
9460,5752,2761,116,Business,1068900,14.13,24,2024-03-23,2026-03-13,Active
9461,5753,5293,105,Auto,1457300,13.58,36,2024-11-12,2027-10-28,Closed
9462,5754,1665,134,Education,308200,7.54,60,2024-11-18,2029-10-23,Active
9463,5755,4737,139,Auto,3002100,11.2,48,2024-06-16,2028-05-26,Closed
9464,5756,5108,107,Education,363200,12.46,12,2023-12-31,2024-12-25,Active
9465,5757,1963,109,Home,286500,7.13,24,2023-02-15,2025-02-04,Default
9466,5761,5952,114,Business,361000,12.05,180,2025-10-10,2040-07-23,Active
9467,5762,1473,116,Home,245300,15.0,24,2024-01-30,2026-01-19,Active
9468,5763,5207,144,Personal,318200,7.4,120,2023-02-05,2032-12-14,Active
9469,5764,3469,124,Home,1064100,8.45,24,2023-11-15,2025-11-04,Closed
9470,5765,5875,150,Personal,91700,7.88,48,2023-04-04,2027-03-14,Active
9471,5766,4496,108,Personal,875200,10.14,180,2024-04-30,2039-02-11,Closed
9472,5767,1247,147,Home,206600,10.14,120,2024-01-20,2033-11-28,Closed
9473,5768,3879,126,Home,2061500,15.12,60,2023-12-05,2028-11-08,Default
9474,5769,3070,117,Personal,2307700,13.8,180,2023-03-12,2037-12-23,Closed
9475,5770,5495,126,Personal,448900,12.42,36,2024-10-21,2027-10-06,Active
9476,5773,1326,144,Personal,166800,12.46,120,2023-12-26,2033-11-03,Closed
9477,5774,1602,143,Home,104400,12.67,180,2025-01-26,2039-11-09,Active
9478,5775,5742,144,Business,127500,8.45,24,2025-05-15,2027-05-05,Active
9479,5777,1811,142,Home,186900,10.01,48,2025-07-08,2029-06-17,Closed
9480,5778,1404,103,Business,4557900,12.5,180,2025-06-12,2040-03-25,Active
9481,5779,5690,107,Business,294900,7.28,240,2023-04-19,2043-01-04,Closed
9482,5780,3275,105,Home,247200,11.16,24,2023-05-09,2025-04-28,Active
9483,5782,4018,120,Home,795300,14.11,36,2024-02-13,2027-01-28,Default
9484,5785,4385,138,Business,727700,11.63,24,2023-12-23,2025-12-12,Closed
9485,5787,2985,140,Personal,618700,14.35,60,2025-06-27,2030-06-01,Closed
9486,5788,1154,105,Auto,582700,13.34,240,2024-04-17,2044-01-03,Closed
9487,5790,1733,125,Education,415200,11.58,60,2024-03-10,2029-02-12,Active
9488,5792,4108,109,Business,291700,10.2,120,2024-08-03,2034-06-12,Active
9489,5793,5218,145,Personal,128500,12.57,240,2025-10-09,2045-06-26,Active
9490,5797,4176,114,Education,737100,11.23,12,2024-05-02,2025-04-27,Closed
9491,5798,4154,111,Auto,1837900,15.45,36,2025-02-05,2028-01-21,Active
9492,5802,5327,118,Business,214100,12.19,48,2024-02-27,2028-02-06,Closed
9493,5804,4299,146,Personal,875600,9.14,60,2025-03-02,2030-02-04,Default
9494,5805,1728,121,Personal,809500,15.19,120,2025-08-19,2035-06-28,Active
9495,5806,4572,106,Home,611900,9.44,240,2024-12-10,2044-08-27,Active
9496,5807,4021,103,Auto,1736800,14.57,180,2025-05-06,2040-02-17,Closed
9497,5808,5959,110,Personal,624100,11.18,240,2023-01-20,2042-10-07,Closed
9498,5811,3014,121,Personal,951600,12.99,180,2023-11-15,2038-08-28,Closed
9499,5813,2834,109,Home,580600,8.71,120,2023-12-08,2033-10-16,Closed
9500,5814,5099,141,Home,510300,11.75,84,2023-03-14,2030-02-05,Closed
9501,5817,4938,118,Personal,188400,8.71,120,2024-05-07,2034-03-16,Closed
9502,5822,3694,134,Home,1088000,9.02,12,2026-01-19,2027-01-14,Closed
9503,5824,4919,150,Home,375500,8.38,48,2025-12-05,2029-11-14,Default
9504,5825,3250,114,Home,1371700,10.82,60,2025-10-23,2030-09-27,Active
9505,5827,1328,103,Personal,398300,11.37,60,2023-10-03,2028-09-06,Closed
9506,5830,1265,137,Auto,390100,9.23,180,2024-10-28,2039-08-11,Closed
9507,5831,2467,128,Personal,384700,12.21,60,2024-01-09,2028-12-13,Active
9508,5835,4414,142,Personal,631700,9.3,60,2025-11-18,2030-10-23,Active
9509,5837,2809,114,Auto,161900,11.43,60,2023-09-28,2028-09-01,Closed
9510,5839,3010,123,Business,1067900,12.83,180,2023-11-22,2038-09-04,Active
9511,5840,3034,112,Auto,1973600,7.51,180,2024-09-03,2039-06-17,Active
9512,5841,4195,117,Home,1325800,14.31,120,2024-01-04,2033-11-12,Closed
9513,5842,1550,136,Home,287200,10.04,120,2025-02-06,2034-12-16,Active
9514,5845,2514,139,Home,299400,11.39,240,2024-08-04,2044-04-21,Default
9515,5846,5874,145,Auto,227800,10.79,120,2024-03-14,2034-01-21,Closed
9516,5849,2265,135,Home,1373500,15.07,180,2025-06-25,2040-04-07,Active
9517,5851,2290,110,Education,855900,8.61,84,2025-03-27,2032-02-19,Active
9518,5855,3224,143,Home,126200,12.33,12,2023-10-29,2024-10-23,Active
9519,5857,4119,114,Education,166100,14.04,36,2025-11-17,2028-11-01,Closed
9520,5858,3841,125,Personal,496600,10.64,12,2024-12-26,2025-12-21,Active
9521,5859,4719,119,Home,168000,9.85,60,2024-10-18,2029-09-22,Active
9522,5860,2869,121,Personal,868200,7.96,240,2025-05-24,2045-02-08,Closed
9523,5861,5729,141,Auto,3601200,13.13,84,2025-05-06,2032-03-30,Closed
9524,5862,1167,130,Auto,359600,13.68,36,2023-09-20,2026-09-04,Closed
9525,5863,4627,139,Home,126400,9.67,240,2025-07-10,2045-03-27,Active
9526,5865,2127,112,Home,1334400,13.59,180,2024-10-17,2039-07-31,Closed
9527,5866,1086,140,Business,661300,7.85,84,2025-10-29,2032-09-22,Default
9528,5867,4778,110,Personal,7504600,10.66,120,2023-07-12,2033-05-20,Active
9529,5870,3715,113,Personal,117300,9.35,12,2023-08-03,2024-07-28,Closed
9530,5873,3927,103,Business,540800,9.34,180,2025-06-16,2040-03-29,Closed
9531,5875,2844,135,Auto,318900,14.91,240,2024-01-29,2043-10-16,Closed
9532,5876,4014,142,Personal,410600,13.6,240,2024-11-10,2044-07-28,Default
9533,5877,2242,134,Home,945700,13.51,24,2023-05-13,2025-05-02,Active
9534,5880,3910,101,Personal,98000,11.19,60,2023-05-16,2028-04-19,Closed
9535,5881,1590,103,Auto,913000,12.28,84,2025-08-22,2032-07-16,Active
9536,5882,5005,146,Auto,47300,13.68,60,2025-01-21,2029-12-26,Closed
9537,5883,4174,126,Personal,512900,9.27,120,2023-04-12,2033-02-18,Active
9538,5884,1030,130,Personal,682500,9.48,120,2025-09-22,2035-08-01,Active
9539,5885,4855,146,Home,445900,14.51,120,2023-06-09,2033-04-17,Closed
9540,5887,5249,104,Auto,976000,8.95,180,2025-01-19,2039-11-02,Closed
9541,5888,5774,137,Personal,712100,12.78,36,2023-11-09,2026-10-24,Closed
9542,5889,3091,108,Personal,670400,14.81,120,2023-12-07,2033-10-15,Default
9543,5890,2576,147,Business,330300,15.09,36,2025-06-19,2028-06-03,Default
9544,5892,3199,146,Education,4329600,9.58,12,2025-11-02,2026-10-28,Active
9545,5893,4562,139,Home,451100,15.08,48,2024-01-24,2028-01-03,Closed
9546,5895,2127,137,Home,2102500,8.17,240,2024-12-30,2044-09-16,Closed
9547,5899,4280,131,Business,1801400,9.06,60,2023-02-07,2028-01-12,Closed
9548,5900,2418,130,Personal,387800,10.41,84,2023-12-05,2030-10-29,Active
9549,5905,2834,126,Education,412900,13.46,12,2023-07-12,2024-07-06,Active
9550,5906,5693,116,Business,318000,7.76,48,2023-10-21,2027-09-30,Closed
9551,5907,5522,122,Education,143600,8.89,180,2023-11-08,2038-08-21,Default
9552,5909,4654,132,Personal,399800,11.05,48,2024-12-30,2028-12-09,Closed
9553,5910,1755,146,Home,632900,7.64,84,2024-04-04,2031-02-27,Default
9554,5911,4802,143,Home,645300,10.0,60,2026-01-09,2030-12-14,Closed
9555,5912,4451,113,Education,674500,12.22,12,2025-12-09,2026-12-04,Active
9556,5913,3532,125,Personal,395000,13.57,36,2025-06-04,2028-05-19,Default
9557,5914,5175,114,Personal,315200,11.26,24,2024-07-06,2026-06-26,Closed
9558,5918,4913,101,Home,1071500,10.81,120,2024-05-11,2034-03-20,Closed
9559,5919,1178,117,Auto,2385000,9.82,60,2023-01-24,2027-12-29,Active
9560,5924,4036,140,Business,178300,10.13,120,2025-05-03,2035-03-12,Active
9561,5926,4556,116,Education,279900,11.59,240,2024-12-03,2044-08-20,Active
9562,5928,2906,121,Home,851500,10.37,84,2025-10-06,2032-08-30,Default
9563,5929,1174,139,Home,667300,9.7,60,2024-08-04,2029-07-09,Closed
9564,5930,2846,150,Home,696800,12.3,240,2024-11-19,2044-08-06,Active
9565,5932,3558,145,Business,2292000,15.47,12,2024-07-08,2025-07-03,Active
9566,5933,3649,127,Personal,881700,9.49,60,2023-11-08,2028-10-12,Active
9567,5937,3726,107,Business,170200,8.02,48,2023-02-07,2027-01-17,Active
9568,5938,5185,128,Home,374800,8.25,84,2024-06-29,2031-05-24,Default
9569,5939,2067,131,Education,669800,12.16,84,2023-09-19,2030-08-13,Active
9570,5941,3344,142,Personal,472900,11.73,12,2023-06-15,2024-06-09,Closed
9571,5942,5437,135,Education,40000,7.91,240,2025-02-14,2044-11-01,Closed
9572,5943,3679,133,Business,162000,10.49,12,2024-09-08,2025-09-03,Active
9573,5944,2342,129,Personal,326700,14.26,60,2024-02-14,2029-01-18,Active
9574,5946,5267,144,Auto,394000,11.06,48,2023-06-10,2027-05-20,Active
9575,5947,4595,142,Home,623500,13.65,84,2025-09-16,2032-08-10,Active
9576,5949,5431,139,Personal,1921200,7.39,240,2023-05-23,2043-02-07,Closed
9577,5950,5175,124,Personal,668100,11.18,180,2024-03-17,2038-12-29,Active
9578,5951,5589,142,Home,366100,14.0,36,2025-05-10,2028-04-24,Closed
9579,5952,5251,136,Home,2094300,12.12,240,2025-11-15,2045-08-02,Active
9580,5955,2768,117,Personal,134800,7.97,84,2024-07-02,2031-05-27,Default
9581,5956,2389,106,Business,991900,14.52,36,2024-08-08,2027-07-24,Closed
9582,5957,1200,133,Personal,569600,8.57,120,2025-12-08,2035-10-17,Active
9583,5958,1512,148,Business,913100,13.05,36,2025-01-23,2028-01-08,Active
9584,5959,3733,148,Personal,1852500,7.62,36,2026-01-20,2029-01-04,Active
9585,5961,2064,144,Education,374200,11.58,48,2025-08-25,2029-08-04,Active
9586,5962,3772,126,Home,667000,9.55,120,2023-07-23,2033-05-31,Closed
9587,5966,3169,144,Education,1727600,15.3,84,2024-12-28,2031-11-22,Active
9588,5967,3464,107,Home,357900,14.65,180,2023-06-03,2038-03-16,Active
9589,5968,5382,137,Home,2429600,10.75,36,2025-04-17,2028-04-01,Active
9590,5969,4010,116,Education,407400,14.26,24,2024-03-19,2026-03-09,Active
9591,5970,1405,102,Personal,244100,9.03,24,2025-04-24,2027-04-14,Closed
9592,5971,5584,148,Personal,289100,11.42,60,2025-06-18,2030-05-23,Active
9593,5973,3793,123,Personal,569600,14.04,12,2025-03-25,2026-03-20,Active
9594,5977,3781,145,Personal,619100,12.82,48,2023-08-06,2027-07-16,Active
9595,5978,4335,141,Home,687600,10.81,240,2023-09-01,2043-05-19,Active
9596,5979,3447,139,Personal,383900,11.55,12,2023-12-11,2024-12-05,Default
9597,5980,1247,132,Auto,644500,9.47,12,2025-06-25,2026-06-20,Active
9598,5982,1628,136,Business,313500,11.79,60,2023-05-14,2028-04-17,Closed
9599,5983,3117,129,Personal,896200,8.15,12,2024-05-10,2025-05-05,Closed
9600,5984,5493,108,Auto,578600,13.43,120,2024-08-06,2034-06-15,Closed
9601,5985,1608,143,Home,798300,15.46,36,2023-07-02,2026-06-16,Active
9602,5986,3194,143,Education,570700,7.44,84,2024-06-16,2031-05-11,Active
9603,5987,3434,115,Personal,682200,13.74,120,2025-06-17,2035-04-26,Active
9604,5988,1298,114,Auto,795200,14.14,240,2024-06-09,2044-02-25,Default
9605,5989,4573,106,Education,3341600,7.29,48,2025-12-08,2029-11-17,Active
9606,5990,4294,113,Personal,350200,11.97,12,2024-01-16,2025-01-10,Active
9607,5991,2545,112,Auto,346900,14.59,180,2025-11-29,2040-09-11,Active
9608,5992,2483,127,Home,1869400,11.83,12,2023-05-05,2024-04-29,Active
9609,5994,1782,134,Personal,483800,12.0,240,2025-01-10,2044-09-27,Closed
9610,5996,4685,111,Personal,1134800,15.46,48,2023-11-27,2027-11-06,Active
9611,5998,4285,128,Home,258600,14.63,240,2024-10-19,2044-07-06,Closed
9612,6000,1083,107,Home,853700,12.39,60,2025-11-17,2030-10-22,Active
9613,6001,5451,135,Personal,588900,11.37,240,2025-10-28,2045-07-15,Active
9614,6002,2810,135,Auto,497500,8.63,60,2023-03-08,2028-02-10,Default
9615,6003,1141,120,Business,829400,14.17,60,2025-10-15,2030-09-19,Closed
9616,6005,3998,111,Auto,789200,9.43,60,2023-07-15,2028-06-18,Closed
9617,6009,5931,121,Home,411800,7.06,36,2024-11-23,2027-11-08,Closed
9618,6010,1931,102,Personal,134300,7.48,48,2025-08-13,2029-07-23,Active
9619,6011,3289,121,Home,463500,8.67,12,2023-09-29,2024-09-23,Closed
9620,6012,3672,127,Home,114600,13.91,120,2024-07-29,2034-06-07,Active
9621,6013,2017,142,Auto,178600,15.28,180,2024-08-04,2039-05-18,Active
9622,6014,2176,122,Personal,369500,13.09,48,2024-11-27,2028-11-06,Active
9623,6015,2021,125,Personal,266400,8.41,48,2025-05-16,2029-04-25,Active
9624,6018,3954,136,Business,706300,14.35,240,2025-03-19,2044-12-04,Closed
9625,6019,5883,131,Personal,1191300,13.89,12,2024-01-05,2024-12-30,Active
9626,6021,5197,116,Business,854100,14.22,48,2023-07-05,2027-06-14,Default
