credit_profile_id,customer_id,credit_score,credit_band,credit_history_years,existing_loans,total_outstanding,last_updated
8496,1496,643,Fair,10.1,1,474400,2025-05-04
8497,1497,680,Fair,13.5,1,575800,2025-03-01
8498,1498,603,Fair,13.8,1,99300,2025-01-10
8499,1499,711,Good,3.3,4,513600,2025-01-16
8500,1500,745,Good,10.5,3,563700,2025-03-25
8501,1501,637,Fair,5.4,0,528300,2025-06-21
8502,1502,725,Good,12.7,2,344300,2025-05-27
8503,1503,753,Excellent,11.3,1,396700,2025-04-10
8504,1504,545,Poor,3.8,2,1399000,2025-09-28
8505,1505,703,Good,14.1,0,177900,2025-08-03
8506,1506,718,Good,10.6,1,660100,2025-03-26
8507,1507,621,Fair,14.3,0,438300,2025-02-08
8508,1508,600,Fair,3.8,0,87300,2025-01-05
8509,1509,638,Fair,13.2,0,83200,2025-03-27
8510,1510,676,Fair,10.4,1,349000,2025-10-14
8511,1511,634,Fair,8.7,3,71100,2025-07-26
8512,1512,732,Good,12.5,1,34700,2025-02-07
8513,1513,722,Good,9.9,0,5857200,2025-09-13
8514,1514,718,Good,10.4,0,125700,2025-06-29
8515,1515,784,Excellent,4.6,1,686000,2025-01-19
8516,1516,738,Good,12.4,0,370400,2025-06-12
8517,1517,711,Good,10.1,1,2435200,2025-07-21
8518,1518,598,Poor,12.8,2,1646600,2025-09-28
8519,1519,777,Excellent,5.9,2,497200,2025-03-29
8520,1520,785,Excellent,5.6,2,83700,2025-06-24
8521,1521,665,Fair,1.3,0,1192800,2025-08-31
8522,1522,629,Fair,11.8,1,98100,2025-05-28
8523,1523,747,Good,5.6,1,787100,2025-09-22
8524,1524,553,Poor,5.6,1,123100,2025-01-05
8525,1525,720,Good,10.6,2,191500,2025-05-19
8526,1526,802,Excellent,4.5,2,2431800,2025-04-13
8527,1527,661,Fair,13.7,3,374300,2025-12-13
8528,1528,708,Good,8.5,2,148500,2025-09-15
8529,1529,698,Fair,14.6,0,246500,2025-06-29
8530,1530,768,Excellent,2.1,2,371800,2025-09-03
8531,1531,698,Fair,5.7,1,139200,2025-05-28
8532,1532,664,Fair,6.3,0,539600,2025-01-21
8533,1533,576,Poor,11.2,2,144100,2025-11-03
8534,1534,697,Fair,4.0,2,43700,2025-06-07
8535,1535,685,Fair,6.3,2,246500,2025-06-25
8536,1536,537,Poor,13.7,1,173800,2025-09-14
8537,1537,615,Fair,2.6,0,342000,2025-09-22
8538,1538,645,Fair,11.4,2,250600,2025-04-23
8539,1539,645,Fair,10.8,1,653900,2025-06-17
8540,1540,688,Fair,2.8,2,571800,2025-01-21
8541,1541,682,Fair,10.6,2,49200,2025-03-21
8542,1542,685,Fair,9.0,1,287300,2025-08-16
8543,1543,850,Excellent,5.0,1,201100,2025-02-06
8544,1544,657,Fair,5.4,3,227800,2025-04-01
8545,1545,625,Fair,12.7,0,59800,2025-11-23
8546,1546,808,Excellent,4.2,2,17300,2025-06-01
8547,1547,800,Excellent,8.2,3,1153300,2025-06-27
8548,1548,609,Fair,10.5,2,242400,2025-07-01
8549,1549,781,Excellent,2.8,2,390200,2025-04-20
8550,1550,551,Poor,14.1,1,161500,2025-12-26
8551,1551,850,Excellent,4.6,1,82400,2025-04-19
8552,1552,824,Excellent,5.5,0,183600,2025-06-05
8553,1553,730,Good,10.3,2,120600,2025-09-17
8554,1554,754,Excellent,2.1,0,518700,2025-03-08
8555,1555,723,Good,9.8,3,405700,2025-09-17
8556,1556,641,Fair,13.8,0,543900,2025-09-28
8557,1557,780,Excellent,4.5,1,424900,2025-02-06
8558,1558,792,Excellent,6.1,1,52300,2025-09-27
8559,1559,635,Fair,4.3,1,216000,2025-05-03
8560,1560,688,Fair,12.5,0,143300,2025-08-12
8561,1561,598,Poor,3.3,0,348800,2025-07-14
8562,1562,686,Fair,5.9,1,166300,2025-03-23
8563,1563,670,Fair,9.4,4,396200,2025-02-19
8564,1564,784,Excellent,6.7,2,413700,2025-03-19
8565,1565,810,Excellent,1.9,1,238300,2025-01-25
8566,1566,610,Fair,14.3,0,385900,2025-10-22
8567,1567,748,Good,5.7,2,420900,2025-01-26
8568,1568,756,Excellent,7.2,1,335300,2025-03-01
8569,1569,559,Poor,3.3,0,413400,2025-11-04
8570,1570,762,Excellent,13.1,2,544200,2025-03-11
8571,1571,579,Poor,5.1,0,215900,2025-06-03
8572,1572,652,Fair,1.3,0,153800,2025-02-17
8573,1573,622,Fair,5.4,2,410100,2025-02-23
8574,1574,572,Poor,14.8,0,178300,2025-04-24
8575,1575,773,Excellent,3.1,0,297400,2025-10-04
8576,1576,619,Fair,1.4,0,265900,2025-04-20
8577,1577,660,Fair,9.1,2,1368800,2025-03-13
8578,1578,689,Fair,6.2,0,593800,2025-01-18
8579,1579,746,Good,12.1,2,910400,2025-01-15
8580,1580,617,Fair,11.2,1,434400,2025-02-11
8581,1581,727,Good,3.6,2,388400,2025-01-20
8582,1582,673,Fair,8.9,2,436100,2025-01-16
8583,1583,614,Fair,1.5,3,198800,2025-05-15
8584,1584,767,Excellent,7.2,2,107400,2025-08-09
8585,1585,846,Excellent,11.0,2,506000,2025-04-05
8586,1586,705,Good,6.8,2,475200,2025-04-03
8587,1587,644,Fair,2.7,1,1084000,2025-03-22
8588,1588,635,Fair,1.9,0,649600,2025-03-19
8589,1589,750,Excellent,13.0,1,202600,2025-12-17
8590,1590,691,Fair,13.5,0,110000,2025-05-26
8591,1591,610,Fair,5.8,0,410600,2025-11-16
8592,1592,563,Poor,3.3,1,306800,2025-01-26
8593,1593,719,Good,14.7,1,181100,2025-07-16
8594,1594,595,Poor,8.6,0,490400,2025-05-24
8595,1595,660,Fair,7.7,1,103000,2025-03-18
8596,1596,812,Excellent,11.4,1,171800,2025-11-10
8597,1597,628,Fair,3.4,1,3907500,2025-12-18
8598,1598,769,Excellent,9.1,0,123700,2025-07-20
8599,1599,613,Fair,13.5,0,446500,2025-10-30
8600,1600,756,Excellent,1.3,2,741300,2025-11-23
8601,1601,733,Good,10.4,0,643000,2025-05-03
8602,1602,727,Good,8.7,1,551700,2025-06-27
8603,1603,644,Fair,14.3,0,450500,2025-10-29
8604,1604,738,Good,4.6,0,295700,2025-01-08
8605,1605,718,Good,13.0,0,1093100,2025-01-02
8606,1606,832,Excellent,5.3,1,1040200,2025-05-26
8607,1607,644,Fair,7.0,1,740200,2025-02-05
8608,1608,786,Excellent,4.0,1,1266600,2025-03-29
8609,1609,622,Fair,13.1,1,707100,2025-04-29
8610,1610,672,Fair,3.7,0,222300,2025-02-11
8611,1611,642,Fair,13.0,0,161100,2025-12-24
8612,1612,653,Fair,7.4,2,418600,2025-05-19
8613,1613,678,Fair,12.7,5,389800,2025-02-28
8614,1614,798,Excellent,4.7,3,455000,2025-06-29
8615,1615,724,Good,2.9,1,1191900,2025-07-21
8616,1616,783,Excellent,8.8,1,213600,2025-08-09
8617,1617,691,Fair,8.1,2,261600,2025-02-18
8618,1618,786,Excellent,6.0,2,392700,2025-12-26
8619,1619,707,Good,10.3,2,262500,2025-08-28
8620,1620,631,Fair,2.3,1,57700,2025-05-08
8621,1621,769,Excellent,9.7,1,198100,2025-11-26
8622,1622,801,Excellent,4.0,2,123700,2025-10-13
8623,1623,738,Good,2.8,0,1027700,2025-01-28
8624,1624,752,Excellent,13.7,2,142500,2025-04-03
8625,1625,786,Excellent,7.4,1,288800,2025-06-28
8626,1626,670,Fair,11.7,2,314300,2025-08-05
8627,1627,636,Fair,2.2,0,469900,2025-01-27
8628,1628,717,Good,1.8,1,379100,2025-05-07
8629,1629,819,Excellent,7.9,1,397900,2025-04-08
8630,1630,713,Good,5.4,2,135900,2025-11-04
8631,1631,737,Good,1.1,0,234400,2025-10-27
8632,1632,696,Fair,3.6,2,86100,2025-02-17
8633,1633,712,Good,4.1,0,421900,2025-12-20
8634,1634,650,Fair,5.0,1,150000,2025-09-29
8635,1635,731,Good,13.3,4,1009800,2025-07-07
8636,1636,756,Excellent,6.9,1,50600,2025-10-30
8637,1637,577,Poor,10.5,2,1695600,2025-04-20
8638,1638,577,Poor,1.3,1,370200,2025-11-27
8639,1639,558,Poor,12.4,0,227700,2025-01-15
8640,1640,801,Excellent,4.4,1,492400,2025-04-12
8641,1641,621,Fair,5.3,1,1118300,2025-04-04
8642,1642,716,Good,1.6,1,1638100,2025-07-03
8643,1643,824,Excellent,6.7,1,298800,2025-08-07
8644,1644,715,Good,12.9,1,49800,2025-05-09
8645,1645,729,Good,6.3,0,278100,2025-06-02
8646,1646,627,Fair,13.7,0,186300,2025-11-16
8647,1647,715,Good,13.1,2,541200,2025-04-02
8648,1648,615,Fair,1.9,0,206800,2025-02-12
8649,1649,547,Poor,5.3,0,108400,2025-09-27
8650,1650,694,Fair,13.7,3,187400,2025-09-05
8651,1651,714,Good,1.4,1,1025300,2025-03-09
8652,1652,650,Fair,11.7,0,337300,2025-09-27
8653,1653,634,Fair,13.7,0,726600,2025-07-27
8654,1654,674,Fair,11.8,3,206800,2025-08-14
8655,1655,635,Fair,11.4,1,865400,2025-07-24
8656,1656,746,Good,12.8,1,137300,2025-05-25
8657,1657,724,Good,10.3,2,151800,2025-04-02
8658,1658,812,Excellent,6.9,1,1026500,2025-05-18
8659,1659,663,Fair,1.9,0,985400,2025-01-17
8660,1660,695,Fair,12.0,2,53900,2025-01-02
8661,1661,703,Good,13.7,0,734500,2025-09-07
8662,1662,662,Fair,8.2,1,89900,2025-11-17
8663,1663,541,Poor,8.5,1,781600,2025-04-29
8664,1664,723,Good,6.6,1,763100,2025-07-16
8665,1665,850,Excellent,13.0,1,1239900,2025-12-21
8666,1666,765,Excellent,1.2,0,1390200,2025-08-02
8667,1667,837,Excellent,9.7,0,370900,2025-04-17
8668,1668,757,Excellent,13.7,0,240000,2025-07-27
8669,1669,679,Fair,2.4,0,294400,2025-04-27
8670,1670,735,Good,14.4,1,267900,2025-01-09
8671,1671,770,Excellent,14.5,1,237500,2025-05-22
8672,1672,570,Poor,14.0,0,253600,2025-11-26
8673,1673,723,Good,7.5,2,827400,2025-01-22
8674,1674,683,Fair,6.4,3,93600,2025-09-29
8675,1675,801,Excellent,10.9,1,792900,2025-06-18
8676,1676,718,Good,5.5,0,297700,2025-07-14
8677,1677,505,Poor,2.0,3,79700,2025-04-04
8678,1678,723,Good,13.6,0,512300,2025-07-12
8679,1679,535,Poor,9.9,0,74100,2025-12-08
8680,1680,786,Excellent,3.9,0,324400,2025-10-15
8681,1681,632,Fair,1.3,2,2022300,2025-06-29
8682,1682,605,Fair,11.1,1,200400,2025-09-24
8683,1683,632,Fair,12.9,4,214200,2025-01-20
8684,1684,623,Fair,6.7,3,608900,2025-12-06
8685,1685,678,Fair,2.1,0,531400,2025-08-13
8686,1686,625,Fair,10.1,1,531600,2025-06-18
8687,1687,667,Fair,5.2,3,199200,2025-11-19
8688,1688,574,Poor,3.0,0,459900,2025-02-13
8689,1689,671,Fair,8.1,1,179700,2025-07-07
8690,1690,797,Excellent,7.7,3,456600,2025-04-05
8691,1691,656,Fair,8.2,0,266900,2025-12-28
8692,1692,737,Good,12.5,1,596600,2025-05-15
8693,1693,596,Poor,7.8,2,677000,2025-04-04
8694,1694,733,Good,13.6,2,444000,2025-02-23
8695,1695,775,Excellent,12.8,3,150100,2025-03-23
8696,1696,797,Excellent,10.1,0,77200,2025-09-26
8697,1697,705,Good,1.8,1,108300,2025-10-16
8698,1698,740,Good,13.1,1,124900,2025-05-15
8699,1699,594,Poor,13.7,0,4430600,2025-06-07
8700,1700,661,Fair,6.3,1,543000,2025-09-24
8701,1701,630,Fair,8.4,2,367800,2025-11-22
8702,1702,715,Good,4.9,2,182400,2025-10-04
8703,1703,650,Fair,1.2,1,697500,2025-10-15
8704,1704,742,Good,7.7,1,252300,2025-05-13
8705,1705,850,Excellent,2.8,1,408100,2025-12-28
8706,1706,737,Good,3.6,0,514400,2025-12-15
8707,1707,796,Excellent,7.7,1,436500,2025-02-04
8708,1708,601,Fair,13.1,0,319000,2025-09-08
8709,1709,684,Fair,12.8,2,120400,2025-02-16
8710,1710,706,Good,14.5,1,316600,2025-09-25
8711,1711,695,Fair,7.8,0,797500,2025-10-20
8712,1712,828,Excellent,8.7,1,591400,2025-02-13
8713,1713,634,Fair,12.5,3,399400,2025-10-05
8714,1714,714,Good,10.8,0,624800,2025-05-19
8715,1715,508,Poor,3.6,1,102100,2025-12-09
8716,1716,722,Good,6.6,1,259700,2025-11-07
8717,1717,728,Good,14.0,1,289100,2025-08-25
8718,1718,686,Fair,3.0,0,114400,2025-09-23
8719,1719,720,Good,3.9,0,476800,2025-06-19
8720,1720,648,Fair,6.6,1,554600,2025-08-04
8721,1721,598,Poor,14.2,2,347800,2025-04-27
8722,1722,616,Fair,2.6,0,359500,2025-08-26
8723,1723,626,Fair,10.4,1,175600,2025-09-13
8724,1724,593,Poor,2.8,2,177300,2025-09-01
8725,1725,590,Poor,8.3,0,88000,2025-12-02
8726,1726,628,Fair,8.5,1,253900,2025-11-28
8727,1727,663,Fair,1.6,0,175400,2025-03-29
8728,1728,700,Good,14.4,1,145700,2025-08-22
8729,1729,598,Poor,12.3,1,315300,2025-04-07
8730,1730,620,Fair,5.2,1,214900,2025-01-18
8731,1731,644,Fair,2.8,2,84500,2025-04-21
8732,1732,723,Good,5.8,2,182200,2025-07-28
8733,1733,600,Fair,13.5,4,266300,2025-12-07
8734,1734,651,Fair,2.9,0,111800,2025-03-06
8735,1735,763,Excellent,5.9,1,411500,2025-05-03
8736,1736,630,Fair,7.9,0,321100,2025-08-26
8737,1737,596,Poor,1.5,1,136500,2025-12-30
8738,1738,683,Fair,4.8,1,605100,2025-05-03
8739,1739,628,Fair,9.3,2,1045700,2025-10-14
8740,1740,483,Poor,5.5,0,281500,2025-08-06
8741,1741,705,Good,13.2,0,248000,2025-08-10
8742,1742,755,Excellent,14.1,2,225200,2025-12-11
8743,1743,688,Fair,7.2,1,187000,2025-04-23
8744,1744,768,Excellent,8.4,1,129200,2025-01-18
8745,1745,738,Good,9.8,0,332700,2025-08-07
8746,1746,626,Fair,10.3,1,151100,2025-06-10
8747,1747,844,Excellent,1.9,1,28900,2025-03-11
8748,1748,714,Good,1.8,0,1867000,2025-01-07
8749,1749,722,Good,13.1,2,1382100,2025-01-01
8750,1750,615,Fair,4.1,0,331700,2025-12-24
8751,1751,574,Poor,9.2,2,93100,2025-04-09
8752,1752,609,Fair,9.7,1,2375500,2025-03-28
8753,1753,759,Excellent,3.3,0,478800,2025-03-21
8754,1754,818,Excellent,11.7,2,215600,2025-11-11
8755,1755,712,Good,13.1,4,1171000,2025-02-03
8756,1756,697,Fair,5.0,0,122500,2025-08-14
8757,1757,763,Excellent,13.3,1,46300,2025-08-11
8758,1758,794,Excellent,2.1,0,166600,2025-06-29
8759,1759,581,Poor,12.2,1,573500,2025-01-08
8760,1760,812,Excellent,10.0,2,2333200,2025-08-31
8761,1761,661,Fair,9.2,1,157900,2025-03-29
8762,1762,771,Excellent,4.2,0,105200,2025-11-05
8763,1763,610,Fair,6.1,1,309000,2025-05-23
8764,1764,768,Excellent,13.7,2,296900,2025-01-28
8765,1765,582,Poor,7.5,1,1634600,2025-05-22
8766,1766,774,Excellent,9.3,1,377100,2025-03-31
8767,1767,738,Good,14.1,0,2009300,2025-07-05
8768,1768,572,Poor,7.5,0,1034800,2025-11-09
8769,1769,786,Excellent,6.4,0,688800,2025-06-29
8770,1770,617,Fair,13.5,1,80300,2025-02-06
8771,1771,776,Excellent,13.8,0,210400,2025-01-02
8772,1772,701,Good,6.0,0,377800,2025-02-03
8773,1773,597,Poor,9.3,2,28400,2025-11-10
8774,1774,614,Fair,14.5,2,164700,2025-08-14
8775,1775,850,Excellent,1.8,0,224500,2025-03-14
8776,1776,850,Excellent,1.6,1,148100,2025-12-30
8777,1777,674,Fair,8.2,1,2009700,2025-04-26
8778,1778,722,Good,5.1,3,468800,2025-04-24
8779,1779,780,Excellent,9.1,3,249100,2025-01-30
8780,1780,593,Poor,11.1,0,57300,2025-03-24
8781,1781,742,Good,2.0,1,186200,2025-07-27
8782,1782,764,Excellent,13.4,3,1261100,2025-04-17
8783,1783,717,Good,4.9,0,173500,2025-11-11
8784,1784,794,Excellent,6.3,1,209700,2025-07-05
8785,1785,701,Good,5.7,3,93000,2025-06-01
8786,1786,773,Excellent,12.8,0,348500,2025-05-30
8787,1787,708,Good,3.4,1,400100,2025-06-09
8788,1788,575,Poor,1.4,2,354300,2025-03-16
8789,1789,760,Excellent,14.6,0,103900,2025-12-15
8790,1790,788,Excellent,14.7,3,475100,2025-06-19
8791,1791,679,Fair,4.6,0,207200,2025-07-06
8792,1792,590,Poor,1.1,1,371600,2025-12-10
8793,1793,755,Excellent,10.0,2,611100,2025-12-05
8794,1794,714,Good,10.1,0,438000,2025-11-07
8795,1795,712,Good,14.2,0,540300,2025-06-18
8796,1796,704,Good,5.2,1,558400,2025-11-09
8797,1797,766,Excellent,3.7,0,658500,2025-02-22
8798,1798,712,Good,9.6,2,721600,2025-09-14
8799,1799,654,Fair,8.9,0,884000,2025-03-01
8800,1800,569,Poor,11.0,3,443600,2025-08-10
8801,1801,655,Fair,13.4,0,639800,2025-03-17
8802,1802,758,Excellent,8.8,0,350000,2025-02-15
8803,1803,665,Fair,3.1,1,557300,2025-09-17
8804,1804,758,Excellent,9.4,2,198800,2025-01-15
8805,1805,584,Poor,6.2,2,61500,2025-12-03
8806,1806,614,Fair,7.3,2,1107300,2025-04-26
8807,1807,610,Fair,14.4,2,357200,2025-01-12
8808,1808,700,Good,8.8,0,349400,2025-01-01
8809,1809,824,Excellent,3.1,2,673600,2025-03-18
8810,1810,850,Excellent,7.2,0,165100,2025-01-30
8811,1811,769,Excellent,4.2,0,272500,2025-07-21
8812,1812,543,Poor,2.9,2,177300,2025-11-25
8813,1813,634,Fair,11.0,2,253500,2025-02-19
8814,1814,462,Poor,9.8,1,211000,2025-05-10
8815,1815,702,Good,8.0,1,182200,2025-01-06
8816,1816,812,Excellent,6.9,1,425200,2025-03-16
8817,1817,751,Excellent,5.5,2,56200,2025-12-12
8818,1818,558,Poor,2.2,0,982100,2025-12-14
8819,1819,794,Excellent,5.2,1,158100,2025-11-29
8820,1820,780,Excellent,12.7,3,464600,2025-06-15
8821,1821,806,Excellent,12.0,1,489100,2025-11-28
8822,1822,773,Excellent,14.6,1,229600,2025-12-05
8823,1823,651,Fair,10.2,1,443400,2025-10-01
8824,1824,551,Poor,8.8,3,113200,2025-06-05
8825,1825,778,Excellent,5.1,1,183300,2025-09-25
8826,1826,748,Good,2.1,2,241300,2025-11-04
8827,1827,542,Poor,9.7,0,451600,2025-07-24
8828,1828,618,Fair,7.8,1,220900,2025-09-01
8829,1829,620,Fair,11.6,0,259300,2025-03-28
8830,1830,745,Good,6.8,0,632700,2025-04-10
8831,1831,689,Fair,14.8,1,428600,2025-07-05
8832,1832,670,Fair,6.6,0,2459500,2025-08-10
8833,1833,659,Fair,5.7,0,132800,2025-10-05
8834,1834,606,Fair,13.2,1,94300,2025-12-24
8835,1835,762,Excellent,6.5,2,1675500,2025-06-22
8836,1836,635,Fair,13.2,1,379900,2025-11-14
8837,1837,777,Excellent,1.4,1,994800,2025-02-11
8838,1838,586,Poor,10.7,1,121400,2025-03-08
8839,1839,653,Fair,2.0,1,193300,2025-07-11
8840,1840,837,Excellent,3.1,3,338400,2025-05-23
8841,1841,708,Good,10.8,3,300100,2025-06-03
8842,1842,653,Fair,5.1,2,280100,2025-04-04
8843,1843,643,Fair,3.9,1,72100,2025-07-16
8844,1844,625,Fair,12.2,0,270600,2025-04-05
8845,1845,724,Good,14.2,2,407800,2025-09-06
8846,1846,757,Excellent,4.3,2,221500,2025-01-22
8847,1847,709,Good,5.4,2,724700,2025-02-23
8848,1848,686,Fair,11.0,1,727000,2025-05-05
8849,1849,735,Good,12.4,2,365100,2025-11-10
8850,1850,585,Poor,15.0,0,156000,2025-07-26
8851,1851,718,Good,4.8,3,414000,2025-06-30
8852,1852,723,Good,8.8,0,469300,2025-12-21
8853,1853,710,Good,2.9,0,327900,2025-10-02
8854,1854,648,Fair,5.6,1,153300,2025-06-11
8855,1855,632,Fair,1.6,1,641400,2025-10-05
8856,1856,592,Poor,4.0,1,441200,2025-05-21
8857,1857,800,Excellent,8.1,2,209500,2025-05-03
8858,1858,686,Fair,3.3,0,345000,2025-07-11
8859,1859,658,Fair,13.5,0,130800,2025-02-25
8860,1860,651,Fair,10.9,2,54900,2025-10-25
8861,1861,618,Fair,1.4,2,75900,2025-09-04
8862,1862,650,Fair,13.3,1,379800,2025-11-18
8863,1863,781,Excellent,14.7,1,229200,2025-07-10
8864,1864,734,Good,8.0,1,437800,2025-06-19
8865,1865,752,Excellent,5.4,1,633600,2025-08-07
8866,1866,762,Excellent,4.7,2,410200,2025-02-03
8867,1867,850,Excellent,2.2,0,168100,2025-10-12
8868,1868,692,Fair,7.9,1,434600,2025-02-05
8869,1869,658,Fair,1.7,2,211600,2025-09-22
8870,1870,723,Good,8.1,2,224400,2025-12-07
8871,1871,739,Good,4.5,0,772200,2025-10-25
8872,1872,687,Fair,7.7,2,501300,2025-08-16
8873,1873,623,Fair,6.9,4,206100,2025-03-08
8874,1874,704,Good,5.3,3,143700,2025-01-07
8875,1875,731,Good,7.3,1,1045100,2025-01-23
8876,1876,716,Good,7.6,2,288500,2025-01-23
8877,1877,552,Poor,12.7,2,107000,2025-09-29
8878,1878,571,Poor,10.3,1,201600,2025-03-10
8879,1879,744,Good,7.1,1,62100,2025-01-13
8880,1880,662,Fair,13.7,0,28600,2025-09-23
8881,1881,850,Excellent,11.6,1,708300,2025-09-05
8882,1882,791,Excellent,2.1,1,135900,2025-02-28
8883,1883,595,Poor,3.2,2,100200,2025-09-15
8884,1884,767,Excellent,2.1,1,180300,2025-07-27
8885,1885,810,Excellent,5.5,1,221500,2025-05-09
8886,1886,657,Fair,7.1,2,175700,2025-07-17
8887,1887,684,Fair,8.1,0,132700,2025-11-06
8888,1888,649,Fair,12.9,0,289000,2025-10-02
8889,1889,606,Fair,1.3,2,241700,2025-04-07
8890,1890,808,Excellent,7.0,1,1379000,2025-01-28
8891,1891,496,Poor,6.8,1,215900,2025-05-13
8892,1892,639,Fair,14.3,1,288900,2025-11-28
8893,1893,658,Fair,4.4,4,131700,2025-10-02
8894,1894,702,Good,2.7,2,537300,2025-04-14
8895,1895,597,Poor,3.0,0,1343000,2025-02-11
8896,1896,792,Excellent,8.3,3,275100,2025-06-02
8897,1897,552,Poor,6.5,1,170200,2025-10-18
8898,1898,553,Poor,11.6,2,352900,2025-01-09
8899,1899,694,Fair,5.5,0,460900,2025-08-12
8900,1900,593,Poor,2.8,0,4046100,2025-02-08
8901,1901,706,Good,6.4,0,262300,2025-02-07
8902,1902,634,Fair,13.4,0,220700,2025-09-28
8903,1903,751,Excellent,6.7,0,106100,2025-04-19
8904,1904,620,Fair,12.7,1,229200,2025-12-12
8905,1905,798,Excellent,6.2,0,205400,2025-03-01
8906,1906,737,Good,4.9,1,490700,2025-03-03
8907,1907,633,Fair,11.8,1,235400,2025-01-31
8908,1908,737,Good,3.9,0,119800,2025-01-30
8909,1909,701,Good,4.2,1,115800,2025-03-07
8910,1910,749,Good,1.7,0,205100,2025-09-20
8911,1911,735,Good,3.6,0,592200,2025-06-07
8912,1912,717,Good,6.3,3,352200,2025-06-10
8913,1913,695,Fair,6.6,1,458000,2025-12-25
8914,1914,758,Excellent,6.9,0,303700,2025-04-21
8915,1915,778,Excellent,7.7,0,429000,2025-02-07
8916,1916,700,Good,9.0,1,218400,2025-07-31
8917,1917,735,Good,3.7,0,138200,2025-05-17
8918,1918,760,Excellent,9.6,1,141000,2025-12-08
8919,1919,811,Excellent,5.7,1,134700,2025-06-07
8920,1920,797,Excellent,11.3,1,935800,2025-05-14
8921,1921,767,Excellent,8.8,3,723000,2025-07-08
8922,1922,659,Fair,8.8,2,204300,2025-06-14
8923,1923,592,Poor,10.6,0,348700,2025-03-20
8924,1924,732,Good,5.7,0,562000,2025-09-09
8925,1925,731,Good,7.0,1,176300,2025-07-25
8926,1926,660,Fair,9.2,0,268500,2025-05-28
8927,1927,590,Poor,6.9,0,127600,2025-10-13
8928,1928,814,Excellent,7.2,0,136800,2025-01-18
8929,1929,722,Good,4.8,0,549200,2025-07-10
8930,1930,599,Poor,5.0,0,318000,2025-07-04
8931,1931,680,Fair,10.8,2,307900,2025-08-05
8932,1932,589,Poor,1.1,1,834900,2025-03-29
8933,1933,741,Good,2.3,0,203900,2025-04-05
8934,1934,829,Excellent,14.3,1,570600,2025-10-01
8935,1935,676,Fair,3.6,1,142600,2025-03-02
8936,1936,683,Fair,6.9,1,206100,2025-03-23
8937,1937,669,Fair,12.9,3,156400,2025-03-19
8938,1938,673,Fair,1.0,2,147000,2025-07-15
8939,1939,632,Fair,14.0,1,1488500,2025-11-17
8940,1940,794,Excellent,1.7,0,95600,2025-02-09
8941,1941,705,Good,3.4,1,159900,2025-01-24
8942,1942,695,Fair,1.4,1,47500,2025-06-09
8943,1943,673,Fair,8.3,1,187300,2025-09-23
8944,1944,595,Poor,14.2,1,254800,2025-05-17
8945,1945,760,Excellent,12.7,0,642500,2025-02-08
8946,1946,797,Excellent,10.0,0,191000,2025-04-18
8947,1947,550,Poor,3.6,2,105200,2025-08-15
8948,1948,743,Good,13.2,2,190400,2025-03-10
8949,1949,755,Excellent,11.6,0,380100,2025-09-20
8950,1950,786,Excellent,4.7,1,593900,2025-10-06
8951,1951,780,Excellent,12.3,0,169100,2025-12-11
8952,1952,850,Excellent,13.3,1,128200,2025-01-17
8953,1953,720,Good,10.8,2,212600,2025-11-30
8954,1954,764,Excellent,2.4,1,408500,2025-08-15
8955,1955,691,Fair,14.8,1,614900,2025-07-11
8956,1956,630,Fair,2.1,1,119400,2025-11-17
8957,1957,743,Good,10.2,1,156800,2025-12-08
8958,1958,765,Excellent,2.5,4,45100,2025-01-28
8959,1959,716,Good,13.7,1,47200,2025-11-10
8960,1960,565,Poor,5.9,2,110600,2025-08-03
8961,1961,581,Poor,8.2,0,123100,2025-01-18
8962,1962,748,Good,3.5,4,194400,2025-04-20
8963,1963,663,Fair,8.7,0,393200,2025-05-01
8964,1964,717,Good,14.1,1,277700,2025-10-27
8965,1965,726,Good,13.6,0,385200,2025-03-05
8966,1966,681,Fair,1.9,0,677000,2025-02-06
8967,1967,671,Fair,6.3,2,374400,2025-01-03
8968,1968,680,Fair,4.7,2,250700,2025-09-27
8969,1969,734,Good,7.7,2,453900,2025-05-15
8970,1970,726,Good,12.7,0,54600,2025-03-24
8971,1971,630,Fair,11.3,0,238000,2025-07-26
8972,1972,689,Fair,5.8,2,534300,2025-06-16
8973,1973,610,Fair,6.4,1,263100,2025-05-13
8974,1974,729,Good,10.2,0,368300,2025-03-20
8975,1975,655,Fair,3.7,0,250500,2025-11-04
8976,1976,744,Good,2.4,0,518200,2025-04-19
8977,1977,672,Fair,4.4,0,667200,2025-01-26
8978,1978,776,Excellent,2.7,0,45300,2025-06-16
8979,1979,790,Excellent,5.9,1,165400,2025-06-22
8980,1980,723,Good,14.1,1,48500,2025-11-29
8981,1981,662,Fair,2.7,2,8500,2025-01-31
8982,1982,620,Fair,12.5,1,507500,2025-05-31
8983,1983,762,Excellent,8.5,1,612600,2025-02-09
8984,1984,685,Fair,9.9,1,190300,2025-10-15
8985,1985,694,Fair,3.4,1,161000,2025-12-23
8986,1986,661,Fair,3.1,2,256300,2025-09-17
8987,1987,586,Poor,3.3,1,3728200,2025-03-22
8988,1988,771,Excellent,10.3,2,117100,2025-12-06
8989,1989,684,Fair,11.5,2,89100,2025-06-23
8990,1990,550,Poor,13.9,0,514600,2025-03-16
8991,1991,680,Fair,6.6,1,540100,2025-02-11
